"name","path","modified","hit"
"P19P22C_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22C_SOURCE_OF_TRUTH_AUDIT_20260618_122255\P19P22C_FINAL_SNAPSHOT.txt","18/06/2026 12:23:13","Mind"
"pipeline_markers.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22C_SOURCE_OF_TRUTH_AUDIT_20260618_122255\pipeline_markers.txt","18/06/2026 12:22:58","Mind"
"return_map.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22C_SOURCE_OF_TRUTH_AUDIT_20260618_122255\return_map.txt","18/06/2026 12:22:58","Mind"
"route_function_map.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22C_SOURCE_OF_TRUTH_AUDIT_20260618_122255\route_function_map.txt","18/06/2026 12:22:57","Mind"
"fastapi_routes_inventory.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22D_EXECUTION_PATH_INVENTORY_20260618_123926\fastapi_routes_inventory.txt","18/06/2026 12:39:27","Mind"
"MAIN_BLOCK_B_796_889.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22D_EXECUTION_PATH_INVENTORY_20260618_123926\MAIN_BLOCK_B_796_889.txt","18/06/2026 12:39:28","mind"
"P19P22D_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22D_EXECUTION_PATH_INVENTORY_20260618_123926\P19P22D_FINAL_SNAPSHOT.txt","18/06/2026 12:39:50","Mind"
"response_return_inventory.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22D_EXECUTION_PATH_INVENTORY_20260618_123926\response_return_inventory.txt","18/06/2026 12:39:28","Mind"
"P19P22E2_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22E2_SAFE_RUNTIME_TRACE_20260618_125657\P19P22E2_FINAL_SNAPSHOT.txt","18/06/2026 12:58:05","Mind"
"import_app.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22E_RUNTIME_TRACE_CERTIFICATION_20260618_124749\import_app.txt","18/06/2026 12:47:52","Mind"
"local_webhook_test.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22E_RUNTIME_TRACE_CERTIFICATION_20260618_124749\local_webhook_test.txt","18/06/2026 12:47:52","Mind"
"P19P22E_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22E_RUNTIME_TRACE_CERTIFICATION_20260618_124749\P19P22E_FINAL_SNAPSHOT.txt","18/06/2026 12:48:07","Mind"
"pytest_focus.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22E_RUNTIME_TRACE_CERTIFICATION_20260618_124749\pytest_focus.txt","18/06/2026 12:48:06","Mind"
"P19P22F_COMPILABLE_SEARCH_REPORT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22F_FIND_LAST_COMPILABLE_20260618_105244\P19P22F_COMPILABLE_SEARCH_REPORT.txt","18/06/2026 10:53:35","Mind"
"P19P22F_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22F_FIND_LAST_COMPILABLE_20260618_105244\P19P22F_FINAL_SNAPSHOT.txt","18/06/2026 10:54:23","Mind"
"pytest_controlled_root_py.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22F_FIND_LAST_COMPILABLE_20260618_105244\pytest_controlled_root_py.txt","18/06/2026 10:54:23","Mind"
"P19P22R_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22R_ROLLBACK_STRUCTURAL_AUDIT_20260618_105126\P19P22R_FINAL_SNAPSHOT.txt","18/06/2026 10:51:33","Mind"
"P19P22R_STRUCTURAL_AUDIT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22R_ROLLBACK_STRUCTURAL_AUDIT_20260618_105126\P19P22R_STRUCTURAL_AUDIT.txt","18/06/2026 10:51:26","Mind"
"P19P22_AUDIT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22_SINGLE_SOURCE_OF_TRUTH_20260618_104931\P19P22_AUDIT.txt","18/06/2026 10:49:31","Mind"
"P19P22_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22_SINGLE_SOURCE_OF_TRUTH_20260618_104931\P19P22_FINAL_SNAPSHOT.txt","18/06/2026 10:49:40","Mind"
"P19P22_RETURN_MAP.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P22_SINGLE_SOURCE_OF_TRUTH_20260618_104931\P19P22_RETURN_MAP.txt","18/06/2026 10:49:31","MIND"
"P19P24A_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P24A_POST_DEAD_CODE_TEST_20260618_133255\P19P24A_FINAL_SNAPSHOT.txt","18/06/2026 13:34:01","Mind"
"P19P25_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P25_MEMORY_SENDER_LOCK_20260618_135107\P19P25_FINAL_SNAPSHOT.txt","18/06/2026 13:52:16","Mind"
"P19P26A_H2_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26A_H2_SURGICAL_ELDORA_FIX_20260618_140858\P19P26A_H2_FINAL_SNAPSHOT.txt","18/06/2026 14:09:30","Mind"
"retest_humanization.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26A_H2_SURGICAL_ELDORA_FIX_20260618_140858\retest_humanization.txt","18/06/2026 14:09:16","Mind"
"P19P26A_H3_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26A_H3_REAL_HUMANIZATION_INTENT_20260618_141320\P19P26A_H3_FINAL_SNAPSHOT.txt","18/06/2026 14:14:19","Mind"
"main_xml_context.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26A_H7_LOCATE_XML_FIX_20260618_143802\main_xml_context.txt","18/06/2026 14:38:02","MIND"
"import_app.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26A_H_HUMANIZATION_LABEL_CLEANER_20260618_140206\import_app.txt","18/06/2026 14:02:10","Mind"
"P19P26A_H_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26A_H_HUMANIZATION_LABEL_CLEANER_20260618_140206\P19P26A_H_FINAL_SNAPSHOT.txt","18/06/2026 14:02:21","Mind"
"pytest_focus.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26A_H_HUMANIZATION_LABEL_CLEANER_20260618_140206\pytest_focus.txt","18/06/2026 14:02:20","Mind"
"retest_humanization.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26A_H_HUMANIZATION_LABEL_CLEANER_20260618_140206\retest_humanization.txt","18/06/2026 14:02:13","Mind"
"humanization_local_test.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26A_REAL_WORLD_HUMANIZATION_20260618_135635\humanization_local_test.txt","18/06/2026 13:57:29","Mind"
"P19P26A_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26A_REAL_WORLD_HUMANIZATION_20260618_135635\P19P26A_FINAL_SNAPSHOT.txt","18/06/2026 13:57:50","Mind"
"P19P26B_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26B_REAL_WEBHOOK_PARITY_20260618_144554\P19P26B_FINAL_SNAPSHOT.txt","18/06/2026 14:46:31","Mind"
"remote_health.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26B_REAL_WEBHOOK_PARITY_20260618_144554\remote_health.txt","18/06/2026 14:46:31","mind"
"git_status_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26C_DEPLOY_SYNC_RENDER_20260618_144917\git_status_before.txt","18/06/2026 14:49:17","mind"
"P19P26C_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26C_DEPLOY_SYNC_RENDER_20260618_144917\P19P26C_FINAL_SNAPSHOT.txt","18/06/2026 14:51:22","Mind"
"local_version_code_search.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26D_RENDER_DEPLOY_FORENSICS_20260618_150601\local_version_code_search.txt","18/06/2026 15:06:19","Mind"
"render___forensic_routes.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26D_RENDER_DEPLOY_FORENSICS_20260618_150601\render___forensic_routes.txt","18/06/2026 15:06:03","action"
"render_health.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26D_RENDER_DEPLOY_FORENSICS_20260618_150601\render_health.txt","18/06/2026 15:06:02","mind"
"render_routes.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26D_RENDER_DEPLOY_FORENSICS_20260618_150601\render_routes.txt","18/06/2026 15:06:02","action"
"git_status.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26E_DEPLOY_FAILURE_ROOT_CAUSE_20260618_151805\git_status.txt","18/06/2026 15:18:06","mind"
"startup_smoke.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26E_DEPLOY_FAILURE_ROOT_CAUSE_20260618_151805\startup_smoke.txt","18/06/2026 15:18:26","mind"
"usde_routes_found.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26H_ADD_ALL_USDE_ROUTES_20260618_194208\usde_routes_found.txt","18/06/2026 19:42:08","Mind"
"app_mind_files.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26I_ADD_APP_MIND_PACKAGE_20260618_195127\app_mind_files.txt","18/06/2026 19:51:27","Mind"
"P19P26I_FINAL_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P26I_ADD_APP_MIND_PACKAGE_20260618_195127\P19P26I_FINAL_SNAPSHOT.txt","18/06/2026 19:51:59","mind"
"00_git_status_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28H_G_K_FITNESS_RECOVERY_CERT_20260620_205804\00_git_status_before.txt","20/06/2026 20:58:07","mind"
"09_git_diff.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28H_G_K_FITNESS_RECOVERY_CERT_20260620_205804\09_git_diff.txt","20/06/2026 20:59:19","MIND"
"10_git_status_after.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28H_G_K_FITNESS_RECOVERY_CERT_20260620_205804\10_git_status_after.txt","20/06/2026 20:59:19","mind"
"00_git_status_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28L_FORENSIC_WRAPPER_CONTAINMENT_20260620_210330\00_git_status_before.txt","20/06/2026 21:03:31","mind"
"01_wrapper_audit.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28L_FORENSIC_WRAPPER_CONTAINMENT_20260620_210330\01_wrapper_audit.txt","20/06/2026 21:03:31","mind"
"05_bootstrap_probe.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28L_FORENSIC_WRAPPER_CONTAINMENT_20260620_210330\05_bootstrap_probe.txt","20/06/2026 21:03:37","MIND"
"06_webhook_probe.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28L_FORENSIC_WRAPPER_CONTAINMENT_20260620_210330\06_webhook_probe.txt","20/06/2026 21:04:16","MIND"
"11_git_diff.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28L_FORENSIC_WRAPPER_CONTAINMENT_20260620_210330\11_git_diff.txt","20/06/2026 21:05:28","MIND"
"12_git_status_after.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28L_FORENSIC_WRAPPER_CONTAINMENT_20260620_210330\12_git_status_after.txt","20/06/2026 21:05:28","mind"
"13_snapshot.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28L_FORENSIC_WRAPPER_CONTAINMENT_20260620_210330\13_snapshot.txt","20/06/2026 21:05:28","Mind"
"00_git_status_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28L_FORENSIC_WRAPPER_CONTAINMENT_20260620_212446\00_git_status_before.txt","20/06/2026 21:24:47","mind"
"01_wrapper_audit.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28L_FORENSIC_WRAPPER_CONTAINMENT_20260620_212446\01_wrapper_audit.txt","20/06/2026 21:24:47","mind"
"05_bootstrap_probe.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28L_FORENSIC_WRAPPER_CONTAINMENT_20260620_212446\05_bootstrap_probe.txt","20/06/2026 21:24:55","MIND"
"06_webhook_probe.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28L_FORENSIC_WRAPPER_CONTAINMENT_20260620_212446\06_webhook_probe.txt","20/06/2026 21:25:45","MIND"
"11_git_diff.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28L_FORENSIC_WRAPPER_CONTAINMENT_20260620_212446\11_git_diff.txt","20/06/2026 21:26:38","MIND"
"12_git_status_after.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28L_FORENSIC_WRAPPER_CONTAINMENT_20260620_212446\12_git_status_after.txt","20/06/2026 21:26:39","mind"
"13_snapshot.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P28L_FORENSIC_WRAPPER_CONTAINMENT_20260620_212446\13_snapshot.txt","20/06/2026 21:26:39","Mind"
"git_status_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P3_INTEGRATION_GATE_AUDIT_20260617_210308\git_status_before.txt","17/06/2026 21:03:09","mind"
"runtime_response_paths.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P3_INTEGRATION_GATE_AUDIT_20260617_210308\runtime_response_paths.txt","17/06/2026 21:03:10","action"
"whatsapp_response_snippets.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P3_INTEGRATION_GATE_AUDIT_20260617_210308\whatsapp_response_snippets.txt","17/06/2026 21:03:15","action"
"git_status_after.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P3_SAFE_HOOK_ISOLATED_20260617_210117\git_status_after.txt","17/06/2026 21:01:26","mind"
"git_status_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P3_SAFE_HOOK_ISOLATED_20260617_210117\git_status_before.txt","17/06/2026 21:01:22","mind"
"01_git_status_initial.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P3_SAFE_RUNTIME_HOOK_20260617_192601\01_git_status_initial.txt","17/06/2026 19:26:04","mind"
"02_pytest_baseline_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P3_SAFE_RUNTIME_HOOK_20260617_192601\02_pytest_baseline_before.txt","17/06/2026 19:26:28","mind"
"ERROR_CAPTURED.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P3_SAFE_RUNTIME_HOOK_20260617_192601\ERROR_CAPTURED.txt","17/06/2026 19:26:28","Mind"
"01_git_status_initial.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P3_SAFE_RUNTIME_HOOK_20260617_205319\01_git_status_initial.txt","17/06/2026 20:53:23","mind"
"02_pytest_baseline_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P3_SAFE_RUNTIME_HOOK_20260617_205319\02_pytest_baseline_before.txt","17/06/2026 20:53:59","mind"
"ERROR_CAPTURED.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P3_SAFE_RUNTIME_HOOK_20260617_205319\ERROR_CAPTURED.txt","17/06/2026 20:54:00","Mind"
"git_status_after.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P3_SAFE_RUNTIME_INTEGRATION_20260617_210634\git_status_after.txt","17/06/2026 21:06:39","mind"
"git_status_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P3_SAFE_RUNTIME_INTEGRATION_20260617_210634\git_status_before.txt","17/06/2026 21:06:35","mind"
"router_hits.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P4_AUTOMOTIVE_ROUTER_AUDIT_20260617_212050\router_hits.txt","17/06/2026 21:20:51","action"
"git_status_after.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P5_AUTOMOTIVE_ROUTER_CORRECTION_20260617_212440\git_status_after.txt","17/06/2026 21:24:47","mind"
"git_status_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P5_AUTOMOTIVE_ROUTER_CORRECTION_20260617_212440\git_status_before.txt","17/06/2026 21:24:40","mind"
"diff.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P9_WHATSAPP_RETURN_COVERAGE_AUDIT_20260618_045210\diff.txt","18/06/2026 04:52:17","MIND"
"integration_hits.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P9_WHATSAPP_RETURN_COVERAGE_AUDIT_20260618_045210\integration_hits.txt","18/06/2026 04:52:16","mind"
"return_map_after.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P9_WHATSAPP_RETURN_COVERAGE_AUDIT_20260618_045210\return_map_after.txt","18/06/2026 04:52:16","MIND"
"return_map_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P9_WHATSAPP_RETURN_COVERAGE_AUDIT_20260618_045210\return_map_before.txt","18/06/2026 04:52:11","MIND"
"REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P_2_AUTOMOTIVE_PART_PURCHASE_CONTEXT_FIX_20260617_190415\REGRESSION.log","17/06/2026 19:08:48","Mind"
"git_status_initial.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P_3_SAFE_RUNTIME_HOOK_DESIGN_20260617_191805\git_status_initial.txt","17/06/2026 19:18:05","mind"
"pytest_baseline_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P_3_SAFE_RUNTIME_HOOK_DESIGN_20260617_191805\pytest_baseline_before.txt","17/06/2026 19:18:32","mind"
"git_status_initial.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P_3_SAFE_RUNTIME_HOOK_DESIGN_20260617_192044\git_status_initial.txt","17/06/2026 19:20:46","mind"
"pytest_baseline_before.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P_3_SAFE_RUNTIME_HOOK_DESIGN_20260617_192044\pytest_baseline_before.txt","17/06/2026 19:21:17","mind"
"P19P_REGRESSION.log","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19P_RUNTIME_EXECUTION_BIAS_FIX_20260617_180311\P19P_REGRESSION.log","17/06/2026 18:05:58","MIND"
"git_status.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19_BASELINE_DISCOVERY_20260617_205804\git_status.txt","17/06/2026 20:58:08","mind"
"tests_p17.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19_BASELINE_DISCOVERY_20260617_205804\tests_p17.txt","17/06/2026 20:58:04","Mind"
"tests_p18.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19_BASELINE_DISCOVERY_20260617_205804\tests_p18.txt","17/06/2026 20:58:04","Mind"
"tests_p19.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P19_BASELINE_DISCOVERY_20260617_205804\tests_p19.txt","17/06/2026 20:58:04","Mind"
"MASTER_P2237_P2240.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P2237_P2240_20260618_142717\MASTER_P2237_P2240.txt","18/06/2026 14:27:17","MIND"
"P2262_SUMMARY.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P2262_DATASET_EXPANSION_20260618_150037\reports\P2262_SUMMARY.txt","18/06/2026 15:00:38","Mind"
"P2263_SUMMARY.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P2263_STRATEGY_MUTATION_20260618_151114\reports\P2263_SUMMARY.txt","18/06/2026 15:11:25","Mind"
"P2266_P2270_SUMMARY.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P2264B_P2266_FULL_DATA_BACKTEST_PIPELINE_20260618_162142\edge_ranking\P2266_P2270_PAPER_PORTFOLIO_EDGE_PACK_20260619_152952\reports\P2266_P2270_SUMMARY.txt","19/06/2026 15:29:52","Mind"
"P2271_SUMMARY.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P2264B_P2266_FULL_DATA_BACKTEST_PIPELINE_20260618_162142\edge_ranking\P2271_PAPER_SIMULATOR_OPEN_CHARTS_20260619_153314\reports\P2271_SUMMARY.txt","19/06/2026 15:33:15","SYMBOL"
"MIND_OpenCharts_P2271.mq5","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P2264B_P2266_FULL_DATA_BACKTEST_PIPELINE_20260618_162142\edge_ranking\P2271_PAPER_SIMULATOR_OPEN_CHARTS_20260619_153314\scripts\MIND_OpenCharts_P2271.mq5","19/06/2026 15:33:15","MIND"
"MIND_ExportCandles_P2264B.mq5","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P2264B_P2266_FULL_DATA_BACKTEST_PIPELINE_20260618_162142\mt5_exporter\MIND_ExportCandles_P2264B.mq5","18/06/2026 16:21:43","MIND"
"P2264B_P2266_SUMMARY.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P2264B_P2266_FULL_DATA_BACKTEST_PIPELINE_20260618_162142\reports\P2264B_P2266_SUMMARY.txt","18/06/2026 16:21:43","Mind"
"P2264_SUMMARY.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P2264_MASS_BACKTEST_RUNNER_20260618_151823\reports\P2264_SUMMARY.txt","18/06/2026 15:20:14","Mind"
"MASTER_EXECUTIVE_SNAPSHOT.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.45M_MASTER_MATRIX_RECONCILIATION_20260617_105705\reports\MASTER_EXECUTIVE_SNAPSHOT.txt","17/06/2026 10:57:20","action"
"main_core_importtime_tail.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.46E_MAIN_CORE_IMPORT_OPTIMIZATION_20260617_120646\reports\main_core_importtime_tail.txt","17/06/2026 12:06:53","action"
"main_core_importtime.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.46E_MAIN_CORE_IMPORT_OPTIMIZATION_20260617_120646\reports\main_core_importtime.txt","17/06/2026 12:06:53","common"
"app_main_importtime_tail.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.46_PERFORMANCE_PROFILING_20260617_114534\reports\app_main_importtime_tail.txt","17/06/2026 11:51:31","mind"
"app_main_importtime.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.46_PERFORMANCE_PROFILING_20260617_114534\reports\app_main_importtime.txt","17/06/2026 11:51:31","action"
"main_core_importtime.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.46_PERFORMANCE_PROFILING_20260617_114534\reports\main_core_importtime.txt","17/06/2026 12:02:41","common"
"main_router_map.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.46_PERFORMANCE_PROFILING_20260617_114534\reports\main_router_map.txt","17/06/2026 12:00:36","mind"
"PYTEST_FULL.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.48D_LEVEL_B_COGNITIVE_PIPELINE_SHADOW_INJECTION_20260617_192059\PYTEST_FULL.txt","17/06/2026 19:27:08","Mind"
"PYTEST_FULL.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.48E_LEVEL_B_OUTPUT_INFLUENCE_CONTROLLED_20260617_205031\PYTEST_FULL.txt","17/06/2026 20:55:48","Mind"
"PYTEST_FULL.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.48F_LEVEL_B_REGRESSION_CERTIFICATION_20260617_205752\PYTEST_FULL.txt","17/06/2026 21:03:29","Mind"
"PYTEST_FULL.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.48G_LEVEL_B_CANARY_VALIDATION_20260617_210741\PYTEST_FULL.txt","17/06/2026 21:13:08","Mind"
"PYTEST_FULL.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.48G_LEVEL_B_CANARY_VALIDATION_20260617_211601\PYTEST_FULL.txt","17/06/2026 21:21:20","Mind"
"CONSUMPTION_MAP.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.49A_LEVEL_B_REAL_EXECUTION_AUDIT_20260617_212512\CONSUMPTION_MAP.txt","17/06/2026 21:25:13","Mind"
"LEVEL_B_FILE_LOCATION.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.49A_LEVEL_B_REAL_EXECUTION_AUDIT_20260617_212512\LEVEL_B_FILE_LOCATION.txt","17/06/2026 21:25:59","Mind"
"LEVEL_B_FUNCTION_LOCATION.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.49A_LEVEL_B_REAL_EXECUTION_AUDIT_20260617_212512\LEVEL_B_FUNCTION_LOCATION.txt","17/06/2026 21:26:00","Mind"
"PYTEST_FULL.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.49C_DYNAMIC_LEVEL_B_COMPOSER_20260617_213210\PYTEST_FULL.txt","17/06/2026 21:37:03","Mind"
"PYTEST_FULL.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.49D_DYNAMIC_COMPOSER_PIPELINE_INTEGRATION_20260617_214019\PYTEST_FULL.txt","17/06/2026 21:45:37","Mind"
"PYTEST_FULL.txt","C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\_evidence\P4.49E_DYNAMIC_COMPOSER_CANARY_VALIDATION_20260617_221619\PYTEST_FULL.txt","17/06/2026 22:20:24","Mind"
